name,votes,committee,cmte_type,date,congress,page,first,st
foster,2,Cmte of conference on bill library,,1802-01-15,7,1,Theodore,RI
mason,8,Cmte of conference on bill library,,1802-01-15,7,1,Stevens,VA
mason,2,Cmte of conference on bill library,,1802-01-15,7,1,Jonathan,MA
morris,1,Cmte of conference on bill library,,1802-01-15,7,1,,
nicholas,1,Cmte of conference on bill library,,1802-01-15,7,1,,
stone,1,Cmte of conference on bill library,,1802-01-15,7,1,,
tracy,16,Cmte of conference on bill library,,1802-01-15,7,1,,
wright,1,Cmte of conference on bill library,,1802-01-15,7,1,,
anderson,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
baldwin,12,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
brown,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
cocke,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
colhoun,1,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
ellery,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
foster,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,Dwight,MA
hillhouse,4,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
howard,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
jackson,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
logan,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
mason,5,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,Jonathan,MA
morris,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
olcott,3,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
sheafe,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
sumter,2,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
tracy,5,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
white,1,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
wright,1,Cmte on bill Jonathan Hobby,,1802-01-15,7,1,,
anderson,16,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
baldwin,16,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
breckinridge,15,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
brown,10,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
cocke,2,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
colhoun,10,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
ellery,7,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
foster,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,Theodore,RI
jackson,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
nicholas,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
tracy,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
wright,1,Cmte on resolution for repealing the Judicial act of 2/13/1801,,1802-01-19,7,2,,
baldwin,1,Cmte on bill military establishment,,1802-01-22,7,2,,
breckinridge,1,Cmte on bill military establishment,,1802-01-22,7,2,,
brown,3,Cmte on bill military establishment,,1802-01-22,7,2,,
cocke,1,Cmte on bill military establishment,,1802-01-22,7,2,,
dayton,12,Cmte on bill military establishment,,1802-01-22,7,2,,
ellery,1,Cmte on bill military establishment,,1802-01-22,7,2,,
howard,11,Cmte on bill military establishment,,1802-01-22,7,2,,
jackson,16,Cmte on bill military establishment,,1802-01-22,7,2,,
mason,7,Cmte on bill military establishment,,1802-01-22,7,2,Stevens,VA
morris,1,Cmte on bill military establishment,,1802-01-22,7,2,,
nicholas,2,Cmte on bill military establishment,,1802-01-22,7,2,,
ogden,1,Cmte on bill military establishment,,1802-01-22,7,2,,
olcott,1,Cmte on bill military establishment,,1802-01-22,7,2,,
sumter,11,Cmte on bill military establishment,,1802-01-22,7,2,,
tracy,1,Cmte on bill military establishment,,1802-01-22,7,2,,
white,1,Cmte on bill military establishment,,1802-01-22,7,2,,
wright,2,Cmte on bill military establishment,,1802-01-22,7,2,,
anderson,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
baldwin,11,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
brown,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
chipman,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
dayton,3,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
ellery,7,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
foster,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,Theodore,RI
foster,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,Dwight,MA
hillhouse,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
howard,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
jackson,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
logan,3,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
mason,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,Stevens,VA
mason,6,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,Jonathan,MA
morris,8,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
nicholas,8,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
sheafe,11,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
stone,3,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
sumter,2,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
wells,1,Cmte on HR bill protection of commerce and seamen in Mediterranean,,1802-01-22,7,2,,
anderson,15,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
baldwin,16,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
breckinridge,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
brown,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
chipman,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
cocke,11,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
colhoun,16,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
dayton,15,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
ellery,2,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
hillhouse,14,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
mason,2,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,Stevens,VA
morris,15,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
ross,2,Cmte on bill Judiciary on 3rd reading - 5 members,,1802-01-27,7,2,,
anderson,10,Cmte bill foreign coins,,1802-01-28,7,2,,
breckinridge,1,Cmte bill foreign coins,,1802-01-28,7,2,,
brown,2,Cmte bill foreign coins,,1802-01-28,7,2,,
chipman,2,Cmte bill foreign coins,,1802-01-28,7,2,,
cocke,2,Cmte bill foreign coins,,1802-01-28,7,2,,
colhoun,1,Cmte bill foreign coins,,1802-01-28,7,2,,
dayton,2,Cmte bill foreign coins,,1802-01-28,7,2,,
ellery,8,Cmte bill foreign coins,,1802-01-28,7,2,,
foster,1,Cmte bill foreign coins,,1802-01-28,7,2,Theodore,RI
foster,2,Cmte bill foreign coins,,1802-01-28,7,2,Dwight,MA
franklin,1,Cmte bill foreign coins,,1802-01-28,7,2,,
howard,2,Cmte bill foreign coins,,1802-01-28,7,2,,
logan,7,Cmte bill foreign coins,,1802-01-28,7,2,,
mason,2,Cmte bill foreign coins,,1802-01-28,7,2,Stevens,VA
plumer,5,Cmte bill foreign coins,,1802-01-28,7,2,,
morris,5,Cmte bill foreign coins,,1802-01-28,7,2,,
nicholas,1,Cmte bill foreign coins,,1802-01-28,7,2,,
olcott,1,Cmte bill foreign coins,,1802-01-28,7,2,,
ross,1,Cmte bill foreign coins,,1802-01-28,7,2,,
sheafe,3,Cmte bill foreign coins,,1802-01-28,7,2,,
stone,1,Cmte bill foreign coins,,1802-01-28,7,2,,
tracy,4,Cmte bill foreign coins,,1802-01-28,7,2,,
wells,2,Cmte bill foreign coins,,1802-01-28,7,2,,
white,5,Cmte bill foreign coins,,1802-01-28,7,2,,
wright,2,Cmte bill foreign coins,,1802-01-28,7,2,,
anderson,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
baldwin,15,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
breckinridge,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
colhoun,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
dayton,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
howard,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
jackson,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
logan,5,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
mason,3,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,Stevens,VA
mason,4,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,Jonathan,MA
morris,11,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
nicholas,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
ogden,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
olcott,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
ross,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
sheafe,11,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
stone,2,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
tracy,11,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
white,1,Cmte on bill for protection of Commerce & seamen of US in Mediterranean & adjoining seas,,1802-01-28,7,2,,
anderson,5,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
baldwin,7,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
breckinridge,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
chipman,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
cocke,5,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
dayton,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
ellery,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
foster,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,Theodore,RI
anderson,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
hillhouse,3,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
howard,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
jackson,10,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
mason,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,Jonathan,MA
morris,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
nicholas,5,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
ogden,6,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
olcott,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
ross,4,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
sheafe,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
stone,3,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
sumter,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
tracy,9,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
wells,1,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
white,2,cmte on bill delegate from MS territory & motion thereon,,1802-01-28,7,2,,
anderson,3,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
baldwin,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
breckinridge,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
brown,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
chipman,3,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
ellery,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
foster,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2,Dwight,MA
franklin,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
hillhouse,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
howard,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
jackson,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
logan,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
mason,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2,Jonathan,MA
morris,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
nicholas,9,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
ogden,5,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
olcott,3,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
ross,2,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
stone,4,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
sumter,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
tracy,22,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
wells,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
white,1,Cmte on motion those who shall squander public money,,1802-01-28,7,2,,
anderson,5,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
baldwin,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
brown,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
chipman,7,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
cocke,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
colhoun,3,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
ellery,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
foster,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,Theodore,RI
foster,7,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,Dwight,MA
franklin,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
hillhouse,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
logan,5,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
mason,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,Stevens,VA
mason,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,Jonathan,MA
morris,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
nicholas,5,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
ogden,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
olcott,1,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
ross,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
sheafe,4,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
stone,2,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
wells,4,Cmte bill for payment of money to Philip Sloan,,1802-02-01,7,2,,
